equipamento_id,periodo,condicao_ambiente,modo_operacao,score_base,fator_ambiente,fator_operacao,score_risco,classificacao,fator_principal,alerta
Caminhão do Benedito 3,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Benedito 3: risco 60 - agendar inspeção em breve.
Caminhão do Diego 3,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Diego 3: risco 48 - monitorar na próxima vistoria.
Caminhão da Flávia 3,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Flávia 3: risco 45 - monitorar na próxima vistoria.
Caminhão da Talita 4,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Talita 4: risco 48 - monitorar na próxima vistoria.
Caminhão da Valéria 5,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Valéria 5: risco 50 - monitorar na próxima vistoria.
Caminhão da Valéria,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Valéria: risco 37 - monitorar na próxima vistoria.
Caminhão da Camila,Abril 2026,-,-,21,1.0,1.0,21,BAIXO,Estilo de condução,[OK] Caminhão da Camila: risco 21 - dentro do esperado.
Caminhão do Leandro 3,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro 3: risco 45 - monitorar na próxima vistoria.
Caminhão da Valéria 2,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Valéria 2: risco 37 - monitorar na próxima vistoria.
Caminhão da Sabrina 5,Abril 2026,-,-,34,1.0,1.0,34,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sabrina 5: risco 34 - monitorar na próxima vistoria.
Caminhão do Miguel 4,Abril 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Miguel 4: risco 44 - monitorar na próxima vistoria.
Caminhão do Orlando,Abril 2026,-,-,22,1.0,1.0,22,BAIXO,Estilo de condução,[OK] Caminhão do Orlando: risco 22 - dentro do esperado.
Caminhão do Felipe 4,Abril 2026,-,-,23,1.0,1.0,23,BAIXO,Dificuldade da rota,[OK] Caminhão do Felipe 4: risco 23 - dentro do esperado.
Caminhão do Gabriel 6,Abril 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Gabriel 6: risco 49 - monitorar na próxima vistoria.
Caminhão do Mateus 5,Abril 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão do Mateus 5: risco 56 - agendar inspeção em breve.
Caminhão da Carla,Abril 2026,-,-,33,1.0,1.0,33,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla: risco 33 - monitorar na próxima vistoria.
Caminhão da Giovana 2,Abril 2026,-,-,51,1.0,1.0,51,ALTO,Desaceleração/frenagem brusca,[ALERTA] Caminhão da Giovana 2: risco 51 - agendar inspeção em breve.
Caminhão do Elias 4,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Elias 4: risco 48 - monitorar na próxima vistoria.
Caminhão do Vinícius,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Vinícius: risco 47 - monitorar na próxima vistoria.
Caminhão da Isabela 3,Abril 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Isabela 3: risco 31 - monitorar na próxima vistoria.
Caminhão do Fernando,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fernando: risco 45 - monitorar na próxima vistoria.
Caminhão da Camila 3,Abril 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Camila 3: risco 38 - monitorar na próxima vistoria.
Caminhão da Renata 4,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Renata 4: risco 32 - monitorar na próxima vistoria.
Caminhão da Mariana 2,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Mariana 2: risco 41 - monitorar na próxima vistoria.
Caminhão do Benedito 5,Abril 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Benedito 5: risco 46 - monitorar na próxima vistoria.
Caminhão do Pablo,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão do Pablo: risco 54 - agendar inspeção em breve.
Caminhão do Heitor 4,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Heitor 4: risco 41 - monitorar na próxima vistoria.
Caminhão da Raquel 2,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Raquel 2: risco 43 - monitorar na próxima vistoria.
Caminhão do Gabriel 5,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Gabriel 5: risco 47 - monitorar na próxima vistoria.
Caminhão da Nádia 2,Abril 2026,-,-,55,1.0,1.0,55,ALTO,Estilo de condução,[ALERTA] Caminhão da Nádia 2: risco 55 - agendar inspeção em breve.
Caminhão do Fernando 3,Abril 2026,-,-,55,1.0,1.0,55,ALTO,Estilo de condução,[ALERTA] Caminhão do Fernando 3: risco 55 - agendar inspeção em breve.
Caminhão do Arthur 3,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Arthur 3: risco 50 - monitorar na próxima vistoria.
Caminhão da Valéria 4,Abril 2026,-,-,25,1.0,1.0,25,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão da Valéria 4: risco 25 - dentro do esperado.
Caminhão do Valter 4,Abril 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Valter 4: risco 42 - monitorar na próxima vistoria.
Caminhão do Marcelo 3,Abril 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcelo 3: risco 33 - monitorar na próxima vistoria.
Caminhão da Camila 5,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Camila 5: risco 40 - monitorar na próxima vistoria.
Caminhão do Marcos 2,Abril 2026,-,-,42,1.0,1.0,42,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcos 2: risco 42 - monitorar na próxima vistoria.
Caminhão do Leandro 2,Abril 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Leandro 2: risco 30 - monitorar na próxima vistoria.
Caminhão da Maria 3,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão da Maria 3: risco 54 - agendar inspeção em breve.
Caminhão do Ricardo 3,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Ricardo 3: risco 60 - agendar inspeção em breve.
Caminhão do Joaquim,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Joaquim: risco 48 - monitorar na próxima vistoria.
Caminhão da Teresa 4,Abril 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Teresa 4: risco 29 - monitorar na próxima vistoria.
Caminhão do Joaquim 3,Abril 2026,-,-,38,1.0,1.0,38,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Joaquim 3: risco 38 - monitorar na próxima vistoria.
Caminhão do Nelson 3,Abril 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão do Nelson 3: risco 56 - agendar inspeção em breve.
Caminhão do Fábio 4,Abril 2026,-,-,42,1.0,1.0,42,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fábio 4: risco 42 - monitorar na próxima vistoria.
Caminhão da Sandra 4,Abril 2026,-,-,29,1.0,1.0,29,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Sandra 4: risco 29 - monitorar na próxima vistoria.
Caminhão do Daniel 5,Abril 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Daniel 5: risco 31 - monitorar na próxima vistoria.
Caminhão da Érica,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Érica: risco 45 - monitorar na próxima vistoria.
Caminhão do Wagner 5,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Wagner 5: risco 43 - monitorar na próxima vistoria.
Caminhão da Úrsula 3,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Úrsula 3: risco 60 - agendar inspeção em breve.
Caminhão do Vitor,Abril 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão do Vitor: risco 51 - agendar inspeção em breve.
Caminhão do Leandro,Abril 2026,-,-,31,1.0,1.0,31,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Leandro: risco 31 - monitorar na próxima vistoria.
Caminhão da Mariana 3,Abril 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão da Mariana 3: risco 59 - agendar inspeção em breve.
Caminhão da Ana 5,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Ana 5: risco 60 - agendar inspeção em breve.
Caminhão do Diego 2,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Diego 2: risco 40 - monitorar na próxima vistoria.
Caminhão da Marta 4,Abril 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Marta 4: risco 34 - monitorar na próxima vistoria.
Caminhão do Arthur,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Arthur: risco 37 - monitorar na próxima vistoria.
Caminhão da Débora 3,Abril 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Débora 3: risco 44 - monitorar na próxima vistoria.
Caminhão da Juliana,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Juliana: risco 43 - monitorar na próxima vistoria.
Caminhão do Ícaro 5,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ícaro 5: risco 36 - monitorar na próxima vistoria.
Caminhão da Raquel 4,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Raquel 4: risco 36 - monitorar na próxima vistoria.
Caminhão da Isabela 2,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Isabela 2: risco 37 - monitorar na próxima vistoria.
Caminhão do Gilberto 2,Abril 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão do Gilberto 2: risco 24 - dentro do esperado.
Caminhão da Beatriz 4,Abril 2026,-,-,58,1.0,1.0,58,ALTO,Estilo de condução,[ALERTA] Caminhão da Beatriz 4: risco 58 - agendar inspeção em breve.
Caminhão do Renato 3,Abril 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Renato 3: risco 38 - monitorar na próxima vistoria.
Caminhão do Ricardo 5,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ricardo 5: risco 41 - monitorar na próxima vistoria.
Caminhão do Davi 2,Abril 2026,-,-,49,1.0,1.0,49,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Davi 2: risco 49 - monitorar na próxima vistoria.
Caminhão do Rogério 4,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Rogério 4: risco 48 - monitorar na próxima vistoria.
Caminhão do Alexandre 3,Abril 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Alexandre 3: risco 57 - agendar inspeção em breve.
Caminhão da Fernanda 5,Abril 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Fernanda 5: risco 33 - monitorar na próxima vistoria.
Caminhão da Marta 3,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Marta 3: risco 40 - monitorar na próxima vistoria.
Caminhão do Gustavo 3,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Gustavo 3: risco 45 - monitorar na próxima vistoria.
Caminhão do João 5,Abril 2026,-,-,28,1.0,1.0,28,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do João 5: risco 28 - monitorar na próxima vistoria.
Caminhão da Lúcia,Abril 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão da Lúcia: risco 51 - agendar inspeção em breve.
Caminhão do Bruno,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Bruno: risco 41 - monitorar na próxima vistoria.
Caminhão do Saulo 3,Abril 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Saulo 3: risco 49 - monitorar na próxima vistoria.
Caminhão do Felipe 5,Abril 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Felipe 5: risco 57 - agendar inspeção em breve.
Caminhão da Olívia 3,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Olívia 3: risco 43 - monitorar na próxima vistoria.
Caminhão do Leandro 5,Abril 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro 5: risco 46 - monitorar na próxima vistoria.
Caminhão da Wilma 4,Abril 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão da Wilma 4: risco 56 - agendar inspeção em breve.
Caminhão do Tiago 4,Abril 2026,-,-,29,1.0,1.0,29,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Tiago 4: risco 29 - monitorar na próxima vistoria.
Caminhão do Otávio 3,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Otávio 3: risco 40 - monitorar na próxima vistoria.
Caminhão do Rogério 5,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão do Rogério 5: risco 53 - agendar inspeção em breve.
Caminhão do Rogério 2,Abril 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão do Rogério 2: risco 59 - agendar inspeção em breve.
Caminhão do Lucas 5,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Lucas 5: risco 60 - agendar inspeção em breve.
Caminhão da Helena 5,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Helena 5: risco 36 - monitorar na próxima vistoria.
Caminhão do Renato,Abril 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Renato: risco 49 - monitorar na próxima vistoria.
Caminhão do Alexandre 2,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Alexandre 2: risco 41 - monitorar na próxima vistoria.
Caminhão do Ricardo 4,Abril 2026,-,-,58,1.0,1.0,58,ALTO,Estilo de condução,[ALERTA] Caminhão do Ricardo 4: risco 58 - agendar inspeção em breve.
Caminhão da Adriana 2,Abril 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Adriana 2: risco 38 - monitorar na próxima vistoria.
Caminhão da Raquel 3,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão da Raquel 3: risco 41 - monitorar na próxima vistoria.
Caminhão da Bianca,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Bianca: risco 47 - monitorar na próxima vistoria.
Caminhão da Nádia 4,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Nádia 4: risco 43 - monitorar na próxima vistoria.
Caminhão do Gustavo 2,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Gustavo 2: risco 47 - monitorar na próxima vistoria.
Caminhão da Zilda 5,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Zilda 5: risco 40 - monitorar na próxima vistoria.
Caminhão do José 5,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do José 5: risco 50 - monitorar na próxima vistoria.
Caminhão da Daniela,Abril 2026,-,-,25,1.0,1.0,25,BAIXO,Dificuldade da rota,[OK] Caminhão da Daniela: risco 25 - dentro do esperado.
Caminhão do Fábio 5,Abril 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Fábio 5: risco 57 - agendar inspeção em breve.
Caminhão do Cristiano 2,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Cristiano 2: risco 43 - monitorar na próxima vistoria.
Caminhão do Fábio,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão do Fábio: risco 54 - agendar inspeção em breve.
Caminhão do Vitor 5,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Vitor 5: risco 43 - monitorar na próxima vistoria.
Caminhão do Wagner 2,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Wagner 2: risco 36 - monitorar na próxima vistoria.
Caminhão do Orlando 2,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão do Orlando 2: risco 53 - agendar inspeção em breve.
Caminhão do Rodrigo 4,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Rodrigo 4: risco 32 - monitorar na próxima vistoria.
Caminhão da Helena 2,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Helena 2: risco 48 - monitorar na próxima vistoria.
Caminhão do Marcelo 2,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcelo 2: risco 37 - monitorar na próxima vistoria.
Caminhão da Carla 3,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla 3: risco 41 - monitorar na próxima vistoria.
Caminhão do Gilberto 4,Abril 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Gilberto 4: risco 57 - agendar inspeção em breve.
Caminhão do Diego 4,Abril 2026,-,-,58,1.0,1.0,58,ALTO,Estilo de condução,[ALERTA] Caminhão do Diego 4: risco 58 - agendar inspeção em breve.
Caminhão da Heloísa 2,Abril 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Heloísa 2: risco 46 - monitorar na próxima vistoria.
Caminhão do Otávio,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Otávio: risco 60 - agendar inspeção em breve.
Caminhão do Lucas 4,Abril 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Lucas 4: risco 31 - monitorar na próxima vistoria.
Caminhão da Mariana,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Mariana: risco 45 - monitorar na próxima vistoria.
Caminhão da Gabriela 2,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão da Gabriela 2: risco 53 - agendar inspeção em breve.
Caminhão do Rogério 3,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Rogério 3: risco 48 - monitorar na próxima vistoria.
Caminhão da Ivone 4,Abril 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão da Ivone 4: risco 52 - agendar inspeção em breve.
Caminhão do Miguel 6,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão do Miguel 6: risco 54 - agendar inspeção em breve.
Caminhão do Arthur 5,Abril 2026,-,-,55,1.0,1.0,55,ALTO,Estilo de condução,[ALERTA] Caminhão do Arthur 5: risco 55 - agendar inspeção em breve.
Caminhão da Yasmin 3,Abril 2026,-,-,20,1.0,1.0,20,BAIXO,Dificuldade da rota,[OK] Caminhão da Yasmin 3: risco 20 - dentro do esperado.
Caminhão do Sérgio 2,Abril 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Sérgio 2: risco 57 - agendar inspeção em breve.
Caminhão da Joana 5,Abril 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Joana 5: risco 37 - monitorar na próxima vistoria.
Caminhão do Maurício 5,Abril 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão do Maurício 5: risco 56 - agendar inspeção em breve.
Caminhão da Bianca 4,Abril 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Bianca 4: risco 34 - monitorar na próxima vistoria.
Caminhão do Alexandre,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Alexandre: risco 60 - agendar inspeção em breve.
Caminhão da Yasmin 5,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Yasmin 5: risco 32 - monitorar na próxima vistoria.
Caminhão da Sabrina 4,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sabrina 4: risco 47 - monitorar na próxima vistoria.
Caminhão do Rafael 6,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Rafael 6: risco 41 - monitorar na próxima vistoria.
Caminhão do Yuri 3,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Yuri 3: risco 36 - monitorar na próxima vistoria.
Caminhão da Priscila 4,Abril 2026,-,-,24,1.0,1.0,24,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão da Priscila 4: risco 24 - dentro do esperado.
Caminhão da Natália,Abril 2026,-,-,35,1.0,1.0,35,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Natália: risco 35 - monitorar na próxima vistoria.
Caminhão do Vinícius 5,Abril 2026,-,-,28,1.0,1.0,28,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Vinícius 5: risco 28 - monitorar na próxima vistoria.
Caminhão do Daniel 3,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Daniel 3: risco 47 - monitorar na próxima vistoria.
Caminhão do Luiz 6,Abril 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Luiz 6: risco 52 - agendar inspeção em breve.
Caminhão do Tadeu 3,Abril 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Tadeu 3: risco 39 - monitorar na próxima vistoria.
